0.0,0.034,0.01,0.004,0.022,0.126,0.011,0.174,0.029,0.182,0.045,0.164,0.041,0.0,0.008,0.008,0.001,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.008,0.002,0.001,0.0,0.01,0.008,0.007,0.0,0.004,0.006,0.0,0.008,0.002,0.014,0.002,0.0,0.0,0.0,0.001,0.007,0.0,0.001,0.009,0.01,0.01,0.01,0.002,0.0,0.002,0.001
0.051,0.0,0.056,0.002,0.011,0.062,0.012,0.181,0.033,0.184,0.042,0.159,0.039,0.0,0.008,0.008,0.001,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.009,0.003,0.002,0.0,0.016,0.013,0.01,0.001,0.006,0.007,0.001,0.013,0.003,0.022,0.002,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.003,0.006,0.006,0.004,0.002,0.0,0.001,0.0
0.023,0.018,0.0,0.001,0.005,0.035,0.005,0.21,0.035,0.236,0.041,0.25,0.032,0.0,0.004,0.004,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.008,0.002,0.0,0.0,0.009,0.008,0.007,0.0,0.005,0.006,0.0,0.008,0.002,0.014,0.003,0.0,0.0,0.0,0.001,0.002,0.0,0.001,0.004,0.003,0.003,0.005,0.001,0.0,0.0,0.0
0.067,0.007,0.051,0.0,0.027,0.007,0.016,0.161,0.038,0.169,0.047,0.118,0.049,0.0,0.002,0.003,0.001,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.003,0.003,0.003,0.0,0.019,0.016,0.004,0.0,0.003,0.003,0.0,0.013,0.004,0.027,0.002,0.001,0.0,0.002,0.002,0.014,0.0,0.0,0.019,0.025,0.026,0.02,0.005,0.001,0.003,0.002
0.103,0.004,0.006,0.007,0.0,0.08,0.01,0.174,0.019,0.178,0.042,0.159,0.038,0.0,0.003,0.003,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.004,0.002,0.001,0.0,0.013,0.01,0.004,0.0,0.002,0.003,0.0,0.01,0.003,0.016,0.002,0.0,0.0,0.001,0.002,0.012,0.0,0.002,0.016,0.017,0.017,0.017,0.004,0.001,0.003,0.001
0.111,0.037,0.084,0.002,0.014,0.0,0.008,0.152,0.038,0.162,0.048,0.153,0.042,0.0,0.005,0.007,0.001,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.009,0.002,0.001,0.0,0.011,0.009,0.008,0.0,0.005,0.007,0.0,0.009,0.002,0.016,0.004,0.0,0.0,0.0,0.001,0.006,0.0,0.001,0.006,0.006,0.007,0.008,0.001,0.0,0.001,0.001
0.004,0.004,0.006,0.0,0.002,0.005,0.0,0.183,0.063,0.133,0.123,0.081,0.211,0.0,0.002,0.002,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.014,0.002,0.001,0.0,0.025,0.021,0.011,0.0,0.005,0.008,0.001,0.019,0.005,0.037,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.002,0.0,0.0,0.003,0.0,0.0,0.0,0.0
0.004,0.004,0.009,0.0,0.002,0.006,0.006,0.0,0.085,0.475,0.063,0.196,0.045,0.0,0.002,0.002,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.007,0.002,0.001,0.0,0.012,0.01,0.006,0.0,0.003,0.004,0.001,0.009,0.003,0.016,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.003,0.002,0.002,0.004,0.0,0.0,0.0,0.001
0.003,0.002,0.006,0.0,0.001,0.004,0.008,0.396,0.0,0.187,0.112,0.085,0.069,0.0,0.003,0.003,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.008,0.002,0.001,0.0,0.015,0.012,0.007,0.0,0.004,0.005,0.001,0.011,0.003,0.02,0.002,0.0,0.0,0.0,0.0,0.004,0.0,0.001,0.005,0.002,0.002,0.006,0.0,0.0,0.0,0.001
0.005,0.004,0.011,0.0,0.002,0.007,0.005,0.431,0.039,0.0,0.041,0.34,0.031,0.0,0.002,0.002,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.006,0.002,0.001,0.0,0.009,0.008,0.005,0.0,0.003,0.004,0.001,0.007,0.002,0.013,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.001,0.001,0.003,0.0,0.0,0.0,0.0
0.004,0.003,0.008,0.0,0.002,0.005,0.023,0.231,0.088,0.145,0.0,0.09,0.239,0.0,0.003,0.003,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.009,0.003,0.002,0.0,0.021,0.015,0.008,0.0,0.004,0.006,0.002,0.015,0.005,0.027,0.003,0.0,0.0,0.0,0.0,0.005,0.0,0.001,0.006,0.002,0.002,0.007,0.0,0.0,0.0,0.0
0.008,0.006,0.018,0.0,0.003,0.01,0.005,0.265,0.037,0.487,0.041,0.0,0.032,0.0,0.002,0.002,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.006,0.002,0.001,0.0,0.009,0.008,0.005,0.0,0.003,0.004,0.001,0.007,0.002,0.013,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.002,0.002,0.003,0.001,0.0,0.0,0.0
0.004,0.003,0.007,0.0,0.002,0.005,0.041,0.189,0.066,0.129,0.297,0.081,0.0,0.0,0.003,0.002,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.013,0.011,0.004,0.002,0.0,0.022,0.018,0.009,0.0,0.005,0.007,0.001,0.017,0.005,0.031,0.003,0.0,0.0,0.0,0.001,0.004,0.0,0.001,0.005,0.002,0.002,0.006,0.0,0.0,0.0,0.0
0.013,0.011,0.013,0.001,0.009,0.013,0.0,0.136,0.009,0.143,0.008,0.104,0.007,0.0,0.159,0.04,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.008,0.051,0.0,0.0,0.007,0.016,0.039,0.001,0.023,0.02,0.052,0.039,0.023,0.018,0.005,0.007,0.01
0.017,0.014,0.016,0.0,0.006,0.017,0.004,0.098,0.027,0.092,0.029,0.067,0.022,0.001,0.0,0.117,0.001,0.008,0.006,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.015,0.002,0.001,0.0,0.019,0.012,0.018,0.0,0.005,0.014,0.001,0.015,0.005,0.021,0.037,0.004,0.0,0.013,0.055,0.032,0.0,0.031,0.026,0.03,0.028,0.037,0.007,0.002,0.012,0.01
0.022,0.017,0.019,0.0,0.008,0.02,0.002,0.098,0.026,0.094,0.023,0.069,0.018,0.002,0.078,0.0,0.001,0.006,0.006,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.011,0.002,0.001,0.0,0.017,0.011,0.015,0.0,0.005,0.012,0.001,0.013,0.004,0.019,0.021,0.003,0.0,0.016,0.057,0.036,0.001,0.042,0.024,0.052,0.045,0.037,0.015,0.003,0.014,0.01
0.004,0.004,0.007,0.0,0.003,0.005,0.013,0.165,0.049,0.136,0.063,0.093,0.067,0.0,0.007,0.004,0.0,0.007,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.001,0.007,0.029,0.004,0.006,0.0,0.05,0.026,0.037,0.003,0.021,0.036,0.01,0.028,0.009,0.055,0.006,0.002,0.0,0.0,0.003,0.009,0.0,0.001,0.004,0.005,0.004,0.005,0.001,0.0,0.001,0.004
0.011,0.007,0.014,0.0,0.006,0.01,0.008,0.145,0.036,0.148,0.042,0.106,0.04,0.0,0.012,0.009,0.001,0.0,0.01,0.003,0.001,0.0,0.0,0.0,0.0,0.002,0.003,0.017,0.007,0.001,0.0,0.022,0.03,0.048,0.004,0.024,0.045,0.003,0.033,0.01,0.062,0.011,0.001,0.0,0.001,0.005,0.015,0.0,0.004,0.007,0.008,0.007,0.011,0.002,0.0,0.001,0.005
0.008,0.005,0.009,0.0,0.004,0.007,0.008,0.168,0.046,0.147,0.055,0.104,0.053,0.0,0.007,0.005,0.002,0.03,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.002,0.004,0.034,0.004,0.005,0.0,0.031,0.017,0.046,0.003,0.023,0.044,0.007,0.02,0.005,0.038,0.007,0.002,0.0,0.001,0.003,0.01,0.0,0.003,0.005,0.005,0.005,0.008,0.001,0.0,0.001,0.004
0.003,0.001,0.002,0.0,0.002,0.002,0.012,0.156,0.027,0.136,0.039,0.093,0.041,0.0,0.007,0.005,0.003,0.004,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.005,0.016,0.006,0.033,0.0,0.115,0.034,0.024,0.0,0.008,0.013,0.026,0.041,0.005,0.081,0.007,0.001,0.0,0.001,0.002,0.013,0.0,0.002,0.004,0.006,0.005,0.007,0.001,0.0,0.001,0.001
0.002,0.001,0.002,0.0,0.002,0.002,0.012,0.154,0.026,0.121,0.041,0.092,0.04,0.0,0.008,0.005,0.003,0.002,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.011,0.01,0.031,0.0,0.095,0.035,0.019,0.0,0.005,0.007,0.054,0.043,0.005,0.082,0.008,0.0,0.0,0.0,0.001,0.02,0.0,0.004,0.008,0.006,0.006,0.012,0.001,0.0,0.002,0.005
0.011,0.009,0.013,0.002,0.004,0.011,0.0,0.169,0.022,0.143,0.022,0.113,0.019,0.0,0.007,0.006,0.0,0.0,0.0,0.017,0.007,0.0,0.008,0.001,0.001,0.004,0.0,0.034,0.0,0.0,0.0,0.031,0.018,0.052,0.004,0.021,0.033,0.024,0.02,0.01,0.032,0.008,0.0,0.002,0.002,0.005,0.017,0.001,0.01,0.019,0.012,0.011,0.031,0.001,0.001,0.001,0.013
0.007,0.006,0.023,0.0,0.004,0.009,0.003,0.152,0.032,0.29,0.014,0.21,0.012,0.0,0.003,0.003,0.006,0.0,0.011,0.01,0.004,0.0,0.0,0.0,0.0,0.001,0.001,0.008,0.002,0.008,0.0,0.016,0.008,0.011,0.001,0.004,0.007,0.013,0.009,0.002,0.023,0.003,0.0,0.0,0.0,0.003,0.016,0.0,0.009,0.015,0.003,0.003,0.026,0.001,0.001,0.004,0.002
0.007,0.005,0.008,0.0,0.005,0.007,0.009,0.184,0.022,0.152,0.035,0.118,0.031,0.0,0.011,0.008,0.014,0.0,0.0,0.019,0.012,0.0,0.003,0.0,0.001,0.002,0.003,0.0,0.013,0.022,0.0,0.059,0.028,0.0,0.0,0.0,0.0,0.028,0.035,0.009,0.079,0.011,0.0,0.0,0.002,0.004,0.014,0.0,0.001,0.01,0.003,0.003,0.015,0.0,0.0,0.003,0.002
