0.0,4.9,4.78,4.61,4.31,7.68,0.0,1.61,1.83,1.63,2.27,1.94,1.94,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.14,2.23,2.21,0.0,0.0,0.0,0.0,0.0,0.0,2.12,2.11,2.08,2.12,0.0,1.79,1.79,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.75,0.87,1.7,0.0,0.0,0.0,0.0
6.07,0.0,4.78,4.36,4.24,7.95,0.0,1.61,1.86,1.63,2.26,1.94,2.02,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.15,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.09,2.2,0.0,1.79,1.79,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.75,0.87,1.7,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.24,0.0,2.24,0.0,2.35,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,2.08,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.7,0.0,1.36,1.7,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.49,6.4,4.78,4.36,4.31,0.0,0.0,1.61,1.83,1.63,2.26,1.94,2.02,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2.14,2.23,2.21,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.09,2.2,0.0,1.79,1.79,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.75,0.87,1.7,0.0,0.0,0.0,0.0
1.79,1.79,1.92,0.0,0.0,1.79,0.0,3.48,4.79,4.63,2.79,2.05,2.69,0.0,2.07,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,2.48,3.95,0.0,2.76,2.91,2.69,0.0,0.0,2.11,0.0,2.36,2.11,0.0,0.0,0.0,0.0,2.09,0.0,0.0,1.7,1.56,1.52,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
1.99,1.99,2.29,0.0,0.0,1.99,3.03,0.0,5.03,4.0,4.73,3.24,3.09,0.0,2.07,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,2.2,0.0,0.0,0.0,2.2,2.33,0.0,0.0,2.33,0.0,2.51,2.51,2.2,2.07,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.53
2.06,2.03,2.08,0.0,0.0,2.06,0.0,4.91,0.0,2.38,4.82,2.1,2.88,0.0,2.04,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,4.75,0.0,2.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2.46,2.47,2.2,2.03,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,1.53
2.95,3.13,3.18,3.25,2.8,2.94,2.37,4.96,4.92,0.0,2.68,5.5,2.69,0.0,3.07,2.73,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.02,0.0,1.94,0.0,0.0,2.12,1.99,2.62,3.07,2.65,2.62,0.0,2.31,2.67,1.86,2.96,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.85,1.69,1.85,1.84,1.75,0.0,1.74,0.0
2.16,2.35,2.08,0.0,0.0,2.16,4.76,3.56,3.62,2.35,0.0,2.12,7.88,0.0,2.8,0.0,3.38,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,4.42,0.0,2.14,0.0,0.0,0.0,1.98,2.2,0.0,2.15,2.15,2.13,2.12,2.39,2.14,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.76,0.0,1.6,0.0,0.0,0.0
2.95,3.13,3.31,3.25,3.49,2.94,2.36,4.35,3.89,6.88,2.55,0.0,2.57,0.0,3.07,2.82,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,2.86,0.0,1.77,0.0,0.0,2.12,1.79,2.63,3.11,2.66,2.63,0.0,2.45,2.72,1.8,2.96,0.0,0.0,0.0,0.0,1.64,0.0,1.56,1.85,1.69,1.85,1.83,1.75,0.0,1.75,1.81
2.18,2.29,2.14,0.0,0.0,2.18,4.8,5.55,4.62,3.21,7.26,2.34,0.0,0.0,2.1,0.0,3.16,0.0,0.0,0.0,2.13,0.0,1.64,0.0,0.0,0.0,4.48,0.0,2.27,0.0,0.0,0.0,2.13,2.2,0.0,2.15,2.15,2.13,2.2,2.41,2.22,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.55,0.0,1.61,0.0,0.0,1.56
