0.0,69.0,59.0,50.0,59.0,79.0,37.0,161.0,69.0,174.0,77.0,161.0,78.0,13.0,119.0,102.0,6.0,11.0,11.0,11.0,7.0,2.0,4.0,8.0,2.0,44.0,19.0,55.0,27.0,11.0,3.0,51.0,53.0,54.0,6.0,48.0,52.0,12.0,53.0,28.0,58.0,112.0,11.0,3.0,40.0,29.0,57.0,15.0,103.0,72.0,224.0,221.0,98.0,92.0,9.0,58.0,12.0
91.0,0.0,60.0,45.0,56.0,73.0,29.0,134.0,63.0,147.0,66.0,135.0,66.0,13.0,118.0,100.0,6.0,11.0,10.0,11.0,7.0,1.0,3.0,8.0,2.0,41.0,16.0,43.0,30.0,11.0,3.0,53.0,55.0,43.0,5.0,36.0,41.0,12.0,56.0,30.0,60.0,108.0,11.0,2.0,42.0,27.0,45.0,14.0,77.0,59.0,202.0,189.0,81.0,79.0,8.0,51.0,11.0
81.0,54.0,0.0,41.0,54.0,64.0,29.0,136.0,60.0,153.0,64.0,142.0,65.0,11.0,113.0,98.0,4.0,10.0,8.0,13.0,8.0,1.0,3.0,9.0,4.0,43.0,12.0,44.0,32.0,10.0,4.0,55.0,58.0,44.0,5.0,38.0,42.0,15.0,57.0,30.0,63.0,105.0,10.0,2.0,43.0,30.0,49.0,15.0,90.0,67.0,210.0,197.0,88.0,80.0,9.0,53.0,11.0
27.0,25.0,15.0,0.0,11.0,28.0,17.0,34.0,14.0,37.0,20.0,37.0,25.0,3.0,21.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,16.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,16.0,16.0,0.0,2.0,0.0,2.0,19.0,0.0,1.0,9.0,3.0,18.0,0.0,16.0,12.0,47.0,44.0,13.0,21.0,0.0,17.0,0.0
40.0,34.0,26.0,17.0,0.0,42.0,22.0,86.0,32.0,94.0,40.0,92.0,42.0,6.0,45.0,43.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,0.0,22.0,10.0,35.0,10.0,4.0,2.0,15.0,17.0,35.0,3.0,29.0,34.0,6.0,16.0,8.0,18.0,44.0,7.0,2.0,33.0,15.0,42.0,12.0,72.0,43.0,152.0,149.0,48.0,59.0,7.0,44.0,6.0
98.0,70.0,62.0,50.0,61.0,0.0,33.0,158.0,66.0,171.0,71.0,159.0,72.0,13.0,120.0,103.0,6.0,11.0,11.0,12.0,8.0,2.0,4.0,9.0,2.0,43.0,18.0,54.0,30.0,11.0,3.0,54.0,56.0,54.0,6.0,47.0,52.0,14.0,56.0,30.0,61.0,112.0,11.0,3.0,43.0,30.0,47.0,14.0,83.0,64.0,200.0,195.0,86.0,87.0,8.0,54.0,11.0
87.0,81.0,91.0,19.0,52.0,95.0,0.0,331.0,144.0,329.0,186.0,306.0,199.0,9.0,87.0,79.0,26.0,21.0,30.0,21.0,16.0,6.0,7.0,12.0,8.0,42.0,72.0,58.0,56.0,32.0,24.0,99.0,112.0,54.0,7.0,48.0,51.0,23.0,103.0,62.0,121.0,81.0,12.0,4.0,21.0,26.0,41.0,6.0,29.0,70.0,61.0,63.0,86.0,35.0,5.0,18.0,20.0
420.0,419.0,480.0,89.0,240.0,432.0,415.0,0.0,398.0,576.0,645.0,554.0,712.0,30.0,324.0,274.0,37.0,46.0,56.0,86.0,29.0,7.0,14.0,26.0,10.0,118.0,219.0,202.0,95.0,104.0,26.0,244.0,218.0,204.0,46.0,205.0,217.0,111.0,210.0,119.0,278.0,304.0,37.0,11.0,47.0,81.0,244.0,41.0,247.0,367.0,331.0,326.0,443.0,185.0,108.0,162.0,90.0
86.0,77.0,93.0,13.0,47.0,85.0,153.0,311.0,0.0,323.0,153.0,312.0,197.0,14.0,102.0,80.0,13.0,22.0,17.0,20.0,11.0,3.0,4.0,9.0,1.0,32.0,75.0,70.0,40.0,30.0,10.0,100.0,98.0,70.0,7.0,67.0,68.0,40.0,101.0,50.0,111.0,95.0,21.0,4.0,12.0,25.0,68.0,3.0,39.0,101.0,104.0,105.0,145.0,43.0,17.0,39.0,32.0
416.0,416.0,478.0,95.0,234.0,433.0,398.0,454.0,423.0,0.0,641.0,500.0,703.0,20.0,325.0,280.0,37.0,51.0,56.0,78.0,26.0,7.0,14.0,23.0,10.0,119.0,210.0,200.0,89.0,93.0,26.0,213.0,194.0,200.0,45.0,199.0,214.0,91.0,184.0,110.0,245.0,306.0,41.0,10.0,46.0,78.0,234.0,45.0,250.0,371.0,313.0,308.0,427.0,179.0,108.0,168.0,82.0
111.0,103.0,126.0,21.0,62.0,117.0,196.0,534.0,156.0,555.0,0.0,518.0,277.0,16.0,147.0,119.0,21.0,26.0,26.0,31.0,18.0,2.0,4.0,14.0,7.0,49.0,106.0,87.0,63.0,45.0,23.0,157.0,157.0,86.0,7.0,82.0,84.0,51.0,159.0,91.0,176.0,137.0,22.0,2.0,18.0,30.0,87.0,5.0,50.0,131.0,133.0,133.0,184.0,62.0,20.0,48.0,38.0
402.0,403.0,465.0,92.0,225.0,419.0,386.0,426.0,408.0,503.0,625.0,0.0,681.0,19.0,318.0,273.0,35.0,48.0,54.0,78.0,27.0,5.0,12.0,24.0,11.0,113.0,199.0,194.0,83.0,92.0,27.0,203.0,185.0,195.0,42.0,194.0,209.0,91.0,174.0,107.0,235.0,301.0,38.0,8.0,45.0,75.0,226.0,47.0,247.0,356.0,302.0,298.0,409.0,170.0,107.0,163.0,79.0
136.0,124.0,151.0,26.0,78.0,144.0,197.0,566.0,184.0,579.0,253.0,544.0,0.0,11.0,158.0,131.0,34.0,36.0,40.0,35.0,22.0,5.0,7.0,17.0,9.0,59.0,119.0,106.0,77.0,55.0,32.0,165.0,172.0,103.0,8.0,95.0,99.0,53.0,166.0,96.0,193.0,148.0,27.0,4.0,23.0,37.0,78.0,6.0,53.0,133.0,130.0,133.0,186.0,60.0,17.0,46.0,32.0
2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,11.0,0.0,10.0,29.0,14.0,10.0,22.0,19.0,1.0,5.0,4.0
35.0,33.0,30.0,6.0,18.0,34.0,20.0,19.0,21.0,16.0,33.0,15.0,35.0,44.0,0.0,49.0,3.0,6.0,6.0,11.0,10.0,16.0,15.0,13.0,7.0,13.0,12.0,26.0,22.0,5.0,4.0,32.0,36.0,31.0,7.0,32.0,29.0,8.0,32.0,16.0,38.0,49.0,11.0,19.0,44.0,29.0,25.0,36.0,53.0,77.0,46.0,55.0,77.0,17.0,6.0,45.0,24.0
30.0,26.0,24.0,7.0,18.0,29.0,14.0,12.0,14.0,13.0,25.0,12.0,28.0,37.0,51.0,0.0,3.0,5.0,5.0,9.0,9.0,13.0,12.0,11.0,6.0,7.0,8.0,23.0,16.0,4.0,4.0,26.0,28.0,26.0,3.0,25.0,25.0,6.0,25.0,14.0,29.0,42.0,8.0,12.0,30.0,18.0,20.0,18.0,33.0,52.0,39.0,46.0,46.0,14.0,4.0,38.0,7.0
19.0,19.0,27.0,5.0,13.0,19.0,35.0,75.0,15.0,75.0,30.0,84.0,54.0,1.0,37.0,33.0,0.0,10.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,6.0,30.0,22.0,21.0,4.0,6.0,36.0,39.0,25.0,0.0,19.0,21.0,11.0,40.0,18.0,41.0,38.0,8.0,2.0,2.0,5.0,43.0,0.0,21.0,13.0,37.0,37.0,24.0,3.0,1.0,12.0,19.0
30.0,28.0,29.0,6.0,18.0,28.0,36.0,104.0,40.0,89.0,46.0,84.0,54.0,10.0,93.0,78.0,4.0,0.0,7.0,9.0,9.0,2.0,12.0,10.0,13.0,1.0,30.0,16.0,28.0,10.0,5.0,47.0,47.0,18.0,1.0,15.0,16.0,10.0,44.0,21.0,53.0,92.0,8.0,1.0,8.0,19.0,69.0,3.0,25.0,33.0,55.0,55.0,52.0,9.0,6.0,33.0,38.0
19.0,18.0,22.0,6.0,15.0,19.0,40.0,90.0,28.0,83.0,45.0,84.0,64.0,5.0,73.0,66.0,2.0,13.0,0.0,6.0,5.0,0.0,1.0,3.0,2.0,5.0,32.0,26.0,31.0,5.0,7.0,50.0,52.0,30.0,1.0,23.0,26.0,12.0,51.0,19.0,54.0,72.0,10.0,0.0,5.0,11.0,75.0,2.0,23.0,17.0,45.0,45.0,34.0,7.0,1.0,33.0,33.0
54.0,54.0,72.0,0.0,20.0,54.0,18.0,50.0,25.0,58.0,34.0,75.0,35.0,1.0,23.0,18.0,12.0,7.0,13.0,0.0,11.0,2.0,5.0,6.0,5.0,8.0,10.0,6.0,15.0,15.0,4.0,30.0,25.0,5.0,0.0,1.0,1.0,21.0,22.0,7.0,35.0,24.0,2.0,0.0,17.0,2.0,16.0,0.0,1.0,19.0,24.0,23.0,20.0,7.0,7.0,3.0,6.0
