4.12,4.12,4.12,4.12,4.12,4.12,4.82,4.82,4.82,4.82,4.82,4.82,4.82,3.98,3.98,3.98,4.11,4.11,4.11,4.11,4.11,4.05,4.05,4.05,4.05,4.22,4.22,4.22,4.26,4.26,4.26,4.5,4.26,4.04,4.04,4.04,4.04,4.5,4.5,4.5,4.5,4.05,4.05,4.05,3.88,3.88,4.07,3.86,4.02,4.08,3.86,3.86,4.3,3.86,4.04,4.03,3.95
4.12,4.12,4.12,4.12,4.12,4.12,4.82,4.82,4.82,4.82,4.82,4.82,4.82,3.98,3.98,3.98,4.11,4.11,4.11,4.11,4.11,4.05,4.05,4.05,4.05,4.22,4.22,4.22,4.26,4.26,4.26,4.5,4.26,4.04,4.04,4.04,4.04,4.5,4.5,4.5,4.5,4.05,4.05,4.05,3.88,3.88,4.07,3.86,4.02,4.08,3.86,3.86,4.3,3.86,4.04,4.03,3.95
4.12,4.12,4.12,4.12,4.12,4.12,4.82,4.82,4.82,4.82,4.82,4.82,4.82,3.98,3.98,3.98,4.11,4.11,4.11,4.11,4.11,4.05,4.05,4.05,4.05,4.22,4.22,4.22,4.26,4.26,4.26,4.5,4.26,4.04,4.04,4.04,4.04,4.5,4.5,4.5,4.5,4.05,4.05,4.05,3.88,3.88,4.07,3.86,4.02,4.08,3.86,3.86,4.3,3.86,4.04,4.03,3.95
4.12,4.12,4.12,4.12,4.12,4.12,4.82,4.82,4.82,4.82,4.82,4.82,4.82,3.98,3.98,3.98,4.11,4.11,4.11,4.11,4.11,4.05,4.05,4.05,4.05,4.22,4.22,4.22,4.26,4.26,4.26,4.5,4.26,4.04,4.04,4.04,4.04,4.5,4.5,4.5,4.5,4.05,4.05,4.05,3.88,3.88,4.07,3.86,4.02,4.08,3.86,3.86,4.3,3.86,4.04,4.03,3.95
4.12,4.12,4.12,4.12,4.12,4.12,4.82,4.82,4.82,4.82,4.82,4.82,4.82,3.98,3.98,3.98,4.11,4.11,4.11,4.11,4.11,4.05,4.05,4.05,4.05,4.22,4.22,4.22,4.26,4.26,4.26,4.5,4.26,4.04,4.04,4.04,4.04,4.5,4.5,4.5,4.5,4.05,4.05,4.05,3.88,3.88,4.07,3.86,4.02,4.08,3.86,3.86,4.3,3.86,4.04,4.03,3.95
4.12,4.12,4.12,4.12,4.12,4.12,4.82,4.82,4.82,4.82,4.82,4.82,4.82,3.98,3.98,3.98,4.11,4.11,4.11,4.11,4.11,4.05,4.05,4.05,4.05,4.22,4.22,4.22,4.26,4.26,4.26,4.5,4.26,4.04,4.04,4.04,4.04,4.5,4.5,4.5,4.5,4.05,4.05,4.05,3.88,3.88,4.07,3.86,4.02,4.08,3.86,3.86,4.3,3.86,4.04,4.03,3.95
4.82,4.82,4.82,4.82,4.82,4.82,5.52,5.52,5.52,5.52,5.52,5.52,5.52,4.67,4.67,4.67,4.81,4.81,4.81,4.81,4.81,4.75,4.75,4.75,4.75,4.92,4.92,4.92,4.96,4.96,4.96,5.2,4.96,4.74,4.74,4.74,4.74,5.2,5.2,5.2,5.2,4.75,4.75,4.75,4.58,4.58,4.77,4.56,4.72,4.78,4.56,4.56,5.0,4.56,4.74,4.73,4.65
4.82,4.82,4.82,4.82,4.82,4.82,5.52,5.52,5.52,5.52,5.52,5.52,5.52,4.67,4.67,4.67,4.81,4.81,4.81,4.81,4.81,4.75,4.75,4.75,4.75,4.92,4.92,4.92,4.96,4.96,4.96,5.2,4.96,4.74,4.74,4.74,4.74,5.2,5.2,5.2,5.2,4.75,4.75,4.75,4.58,4.58,4.77,4.56,4.72,4.78,4.56,4.56,5.0,4.56,4.74,4.73,4.65
4.82,4.82,4.82,4.82,4.82,4.82,5.52,5.52,5.52,5.52,5.52,5.52,5.52,4.67,4.67,4.67,4.81,4.81,4.81,4.81,4.81,4.75,4.75,4.75,4.75,4.92,4.92,4.92,4.96,4.96,4.96,5.2,4.96,4.74,4.74,4.74,4.74,5.2,5.2,5.2,5.2,4.75,4.75,4.75,4.58,4.58,4.77,4.56,4.72,4.78,4.56,4.56,5.0,4.56,4.74,4.73,4.65
4.82,4.82,4.82,4.82,4.82,4.82,5.52,5.52,5.52,5.52,5.52,5.52,5.52,4.67,4.67,4.67,4.81,4.81,4.81,4.81,4.81,4.75,4.75,4.75,4.75,4.92,4.92,4.92,4.96,4.96,4.96,5.2,4.96,4.74,4.74,4.74,4.74,5.2,5.2,5.2,5.2,4.75,4.75,4.75,4.58,4.58,4.77,4.56,4.72,4.78,4.56,4.56,5.0,4.56,4.74,4.73,4.65
