0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.034,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.038,0.001,0.001,0.001,0.001,0.001,0.019,0.019,0.048,0.049,0.019,0.019,0.035,0.001,0.019,0.001,0.001,0.019,0.044,0.019,0.047,0.032,0.001,0.019,0.019,0.019,0.038,0.038,0.019,0.001,0.001,0.019,0.001,0.019,0.009,0.004,0.004,0.011,0.019,0.001,0.001,0.001
0.014,0.0,0.014,0.026,0.019,0.014,0.014,0.028,0.028,0.014,0.023,0.014,0.026,0.028,0.028,0.028,0.014,0.028,0.014,0.014,0.043,0.014,0.014,0.037,0.043,0.014,0.014,0.044,0.014,0.014,0.001,0.001,0.014,0.052,0.014,0.043,0.051,0.001,0.014,0.014,0.014,0.028,0.02,0.014,0.001,0.001,0.014,0.003,0.014,0.007,0.003,0.004,0.008,0.004,0.001,0.001,0.001
0.035,0.037,0.0,0.033,0.023,0.045,0.03,0.015,0.022,0.014,0.034,0.014,0.03,0.015,0.024,0.028,0.015,0.03,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.015,0.055,0.001,0.001,0.001,0.001,0.001,0.046,0.03,0.052,0.054,0.001,0.015,0.015,0.001,0.027,0.021,0.015,0.001,0.001,0.001,0.001,0.014,0.007,0.004,0.004,0.009,0.003,0.001,0.001,0.001
0.024,0.024,0.024,0.0,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0.001,0.001,0.001,0.001,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0.001,0.001,0.024,0.001,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0.024,0.02,0.015,0.024,0.024,0.001,0.024,0.024,0.01,0.024,0.024,0.012,0.024,0.001,0.001,0.001
0.048,0.048,0.048,0.023,0.0,0.048,0.023,0.023,0.023,0.023,0.023,0.072,0.023,0.023,0.023,0.023,0.001,0.001,0.001,0.001,0.001,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.001,0.001,0.001,0.023,0.001,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.001,0.023,0.02,0.023,0.001,0.001,0.001,0.001,0.023,0.01,0.001,0.001,0.012,0.001,0.001,0.001,0.001
0.015,0.015,0.015,0.024,0.015,0.0,0.015,0.024,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.03,0.015,0.03,0.015,0.015,0.046,0.015,0.015,0.038,0.046,0.015,0.015,0.047,0.015,0.015,0.001,0.001,0.015,0.039,0.015,0.046,0.046,0.001,0.015,0.015,0.015,0.03,0.023,0.015,0.001,0.001,0.015,0.015,0.015,0.008,0.003,0.004,0.009,0.015,0.001,0.001,0.001
0.034,0.034,0.029,0.011,0.018,0.03,0.0,0.034,0.034,0.034,0.022,0.035,0.018,0.022,0.022,0.022,0.022,0.011,0.022,0.011,0.011,0.011,0.022,0.011,0.011,0.011,0.034,0.03,0.011,0.022,0.011,0.02,0.018,0.026,0.022,0.028,0.025,0.011,0.022,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.001,0.011,0.011,0.001,0.011,0.001,0.001,0.018
0.03,0.037,0.031,0.026,0.036,0.031,0.025,0.0,0.01,0.01,0.01,0.017,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.03,0.031,0.01,0.02,0.01,0.02,0.03,0.027,0.02,0.03,0.023,0.01,0.025,0.017,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.019,0.018,0.01,0.015,0.001,0.01,0.01
0.041,0.041,0.027,0.027,0.024,0.035,0.041,0.005,0.0,0.013,0.013,0.013,0.026,0.013,0.027,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.027,0.042,0.013,0.013,0.013,0.035,0.013,0.041,0.013,0.013,0.041,0.013,0.013,0.013,0.036,0.013,0.001,0.013,0.013,0.013,0.013,0.013,0.013,0.001,0.013,0.013,0.001,0.013,0.001,0.001,0.013
0.031,0.032,0.027,0.031,0.037,0.031,0.031,0.01,0.02,0.0,0.019,0.01,0.024,0.001,0.031,0.02,0.01,0.021,0.021,0.001,0.001,0.001,0.021,0.001,0.001,0.028,0.031,0.032,0.01,0.021,0.001,0.025,0.025,0.028,0.021,0.031,0.025,0.01,0.028,0.01,0.026,0.021,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.018,0.02,0.019,0.01,0.017,0.001,0.01,0.01
